title,link,source,snippet,date,absolute_date
Brazilian environmentalist Sirkis killed in car crash,https://www.reuters.com/article/world/brazilian-environmentalist-sirkis-killed-in-car-crash-idUSKBN24C03I/,Reuters,"BRASILIA (Reuters) - Environmentalist Alfredo Sirkis, a founder of Brazil's Green Party and a tireless campaigner for policies to curb climate change,...","Jul 10, 2020",2020-07-10
Brazil software firm Totvs outbids StoneCo for rival Linx with $1.13 bln offer,https://www.reuters.com/article/business/media-telecom/brazil-software-firm-totvs-outbids-stoneco-for-rival-linx-with-113-bln-offer-idUSL1N2FG0K9/,Reuters,"Brazilian software company Totvs SA on Friday bid 6.1 billion reais ($1.13 billion) to acquire rival Linx SA, challenging a controversial takeover deal...","Aug 14, 2020",2020-08-14
"As coronavirus crisis saps his popularity, Brazil's Bolsonaro courts former foes",https://www.reuters.com/article/world/as-coronavirus-crisis-saps-his-popularity-brazils-bolsonaro-courts-former-foes-idUSKBN22P0BY/,Reuters,"BRASILIA (Reuters) - Facing a criminal investigation that could oust him from office, Brazil's President Jair Bolsonaro is courting political power brokers...","May 12, 2020",2020-05-12
Embraer takes Boeing to arbitration over failed deal as Brazil eyes China tie-up,https://www.reuters.com/article/business/embraer-takes-boeing-to-arbitration-over-failed-deal-as-brazil-eyes-china-tie-up-idUSKCN2291OL/,Reuters,"SAO PAULO/BRASILIA (Reuters) - Brazil's Embraer SA said on Monday it had begun an arbitration process against Boeing Co , after the U.S. planemaker abruptly...","Apr 27, 2020",2020-04-27
"Brazil deforested 10,000 square km of Amazon rainforest in 2019, up 34% on year",https://www.reuters.com/article/business/environment/brazil-deforested-10000-square-km-of-amazon-rainforest-in-2019-up-34-on-year-idUSKBN23H21T/,Reuters,"BRASILIA (Reuters) - Deforestation of Brazil's Amazon rainforest was worse than previously reported in 2019, revised government data showed on Tuesday,...","Jun 10, 2020",2020-06-10
Brazil's Gol values Boeing's 737 MAX compensation at up to $412 million,https://www.reuters.com/article/business/brazils-gol-values-boeings-737-max-compensation-at-up-to-412-million-idUSKBN22P26E/,Reuters,SAO PAULO (Reuters) - Brazil airline Gol Linhas Aereas Inteligentes said on Wednesday it will receive up to 2.4 billion reais ($412 million) from Boeing Co...,"May 13, 2020",2020-05-13
"At Fiat Chrysler's Brazil plant, production resumes with safety checks",https://www.reuters.com/article/business/at-fiat-chryslers-brazil-plant-production-resumes-with-safety-checks-idUSKBN22W2WW/,Reuters,"BETIM, Brazil (Reuters) - Before going to work these days, employees at the Brazilian unit of Fiat Chrysler Automobiles have to get a health check using a...","May 20, 2020",2020-05-20
Brazil's development bank BNDES to provide $704 mln to finance small companies,https://www.reuters.com/article/health-coronavirus-brazil-bndes-idINL1N2CO1GN,Reuters,"SAO PAULO, May 6 (Reuters) - Brazilian state-development bank BNDES will invest 4 billion reais ($703.52 million) in asset managers focused on financing...","May 6, 2020",2020-05-06
Graves dug in Rio beach to protest handling of COVID-19 pandemic,https://www.reuters.com/article/world/graves-dug-in-rio-beach-to-protest-handling-of-covid-19-pandemic-idUSKBN23I2U0/,Reuters,Brazilians critical of their government's ambiguous response to a surging coronavirus pandemic dug 100 graves and stuck black crosses in the sand of Rio's...,"Jun 11, 2020",2020-06-11
Corpse lay on the street in coronavirus-racked Rio for 30 hours,https://www.reuters.com/article/world/corpse-lay-on-the-street-in-coronavirus-racked-rio-for-30-hours-idUSKBN22X2BS/,Reuters,"Valnir da Silva died on the streets of a poor Rio de Janeiro neighborhood on Saturday. His body lay on the sidewalk for 30 hours, according to relatives and...","May 21, 2020",2020-05-21
Brazil prosecutors file suit to close BRF plant amid spread of COVID-19 - statement,https://www.reuters.com/article/markets/commodities/brazil-prosecutors-file-suit-to-close-brf-plant-amid-spread-of-covid-19-statem-idUSE6N28802J/,Reuters,"SAO PAULO, May 4 (Reuters) - State prosecutors in Rio Grande do Sul filed a law suit to close two plants in Brazil's southernmost state for at least 15 days...","May 4, 2020",2020-05-04
Exclusive: Brazilian ethanol firm GVO's bondholders ask to accelerate $750 million in debt - sources,https://www.reuters.com/article/world/uk/exclusive-brazilian-ethanol-firm-gvos-bondholders-ask-to-accelerate-750-milli-idUSKBN23C275/,Reuters,"SAO PAULO (Reuters) - The largest bondholders of Brazilian sugar and ethanol company GVO this week requested the acceleration of all its obligations,...","Jun 5, 2020",2020-06-05
"Jetmaker Embraer focuses on future after Boeing divorce ""pain""",https://www.reuters.com/article/world/jetmaker-embraer-focuses-on-future-after-boeing-divorce-pain-idUSKBN22D60U/,Reuters,"The head of Embraer's commercial aircraft unit defended the benefits of a $4.2 billion tie-up abandoned by Boeing Co last week, but said the Brazilian...","May 1, 2020",2020-05-01
Brazil's BNDES unveils 55 bln reais economic support package to stem coronavirus blow,https://www.reuters.com/article/business/brazils-bndes-unveils-55-bln-reais-economic-support-package-to-stem-coronavirus-idUSL1N2BF0D6/,Reuters,"RIO DE JANEIRO, March 22 (Reuters) - Brazil's BNDES national development bank on Sunday unveiled a 55 billion reais ($11 billion) package of measures to...","Mar 22, 2020",2020-03-22
Illegal loggers uncowed by coronavirus as deforestation rises in Brazil,https://www.reuters.com/article/world/illegal-loggers-uncowed-by-coronavirus-as-deforestation-rises-in-brazil-idUSKCN21S1IH/,Reuters,"BRASILIA (Reuters) - Deforestation in Brazil's Amazon rainforest rose in March, government data showed on Friday, indicating that illegal loggers and land...","Apr 10, 2020",2020-04-10
"Special Report: Brazil's gangs emerge as major cocaine exporters, flooding Europe with white powder",https://www.reuters.com/article/world/special-report-brazils-gangs-emerge-as-major-cocaine-exporters-flooding-europ-idUSKBN20Z1E5/,Reuters,"SANTOS, Brazil (Reuters) - Years of rooting out drugs at the Brazilian seaport of Santos had given customs inspector Oswaldo Dias a good nose for suspicious...","Mar 12, 2020",2020-03-12
Gangs call curfews as coronavirus hits Rio favelas,https://www.reuters.com/article/world/gangs-call-curfews-as-coronavirus-hits-rio-favelas-idUSKBN21B3ES/,Reuters,"RIO DE JANEIRO (Reuters) - The ""baile funk"" dance parties have been called off. Some open-air drug markets are closed for business. Gangs and militias have...","Mar 24, 2020",2020-03-24
Brazil's Bolsonaro to be tested again for coronavirus: report,https://www.reuters.com/article/world/brazils-bolsonaro-to-be-tested-again-for-coronavirus-report-idUSKBN2102IC/,Reuters,"RIO DE JANEIRO (Reuters) - Brazilian President Jair Bolsonaro, who met with Donald Trump in the United States less than a week ago, will be retested for...","Mar 13, 2020",2020-03-13
"At Brazil's biggest cemetery, grave diggers take own measure of coronavirus toll",https://www.reuters.com/article/world/at-brazils-biggest-cemetery-grave-diggers-take-own-measure-of-coronavirus-toll-idUSKBN21K3J2/,Reuters,"SAO PAULO (Reuters) - As Oswaldo dos Santos watched several men in protective suits dig a hasty grave for his 36-year-old son, his grief was mixed with...","Apr 2, 2020",2020-04-02
"For Brazil's homeless, many risks, and now also the coronavirus",https://www.reuters.com/article/world/for-brazils-homeless-many-risks-and-now-also-the-coronavirus-idUSKBN21Q22H/,Reuters,"SAO PAULO (Reuters) - Despite the coronavirus outbreak in Brazil, Luiz Renato Ribeiro Júnior, who is homeless, still tries to sell candy every day in Sao...","Apr 8, 2020",2020-04-08
Brazilians side with governors over Bolsonaro on virus response: poll,https://www.reuters.com/article/world/brazilians-side-with-governors-over-bolsonaro-on-virus-response-poll-idUSKBN21A291/,Reuters,Brazilian President Jair Bolsonaro appeared to be losing the battle of public opinion in his clash with state governors taking a much tougher line on...,"Mar 23, 2020",2020-03-23
"After smallpox and malaria, Brazil's tribes fear coronavirus is next lethal import",https://www.reuters.com/article/world/after-smallpox-and-malaria-brazils-tribes-fear-coronavirus-is-next-lethal-impo-idUSKBN21C1LJ/,Reuters,"When Europeans first arrived in the Amazon rainforest, their smallpox decimated local tribes. Then rubber tappers, gold miners and settlers brought malaria,...","Mar 25, 2020",2020-03-25
Brazil's Oi kicks off renewable energy project to cut costs by $77 mln per year,https://www.reuters.com/article/markets/commodities/brazils-oi-kicks-off-renewable-energy-project-to-cut-costs-by-77-mln-per-year-idUSL1N2BO1EU/,Reuters,"SAO PAULO, March 31 (Reuters) - Brazil's largest fixed-line carrier Oi SA has kicked off a renewable energy project that will cut its operating costs by 400...","Mar 31, 2020",2020-03-31
Brazil's Hypera signs deal with Eurofarma to sell 12 drugs for $161 mln-filing,https://www.reuters.com/article/business/healthcare-pharmaceuticals/brazils-hypera-signs-deal-with-eurofarma-to-sell-12-drugs-for-161-mln-filing-idUSE6N2AJ00E/,Reuters,"SAO PAULO, March 18 (Reuters) - Brazilian pharmaceutical company Hypera SA said on Wednesday it has signed a deal with Eurofarma Laboratorios SA for the...","Mar 18, 2020",2020-03-18
Brazil's Bolsonaro militarizes his inner Cabinet,https://www.reuters.com/article/us-brazil-politics/brazils-bolsonaro-militarizeshis-inner-cabinet-idUSKBN2072S5/,Reuters,"BRASILIA (Reuters) - Brazil's far-right President Jair Bolsonaro said on Thursday he had picked Army General Walter Braga for his chief of staff,...","Feb 13, 2020",2020-02-13
Brazilian tribes back manifesto to save Amazon habitat from Bolsonaro,https://www.reuters.com/article/world/brazilian-tribes-back-manifesto-to-save-amazon-habitat-from-bolsonaro-idUSKBN1ZH0HW/,Reuters,"XINGU INDIGENOUS PARK, Brazil (Reuters) - Leaders of native tribes in Brazil issued a rallying call to protect the Amazon rainforest and its indigenous...","Jan 18, 2020",2020-01-18
U.S. travel to Brazil jumps 39% with visa waiver,https://www.reuters.com/article/world/us-travel-to-brazil-jumps-39-with-visa-waiver-idUSKBN1ZU2EY/,Reuters,BRASILIA (Reuters) - The number of Americans booking flights to Brazil has jumped 39% since the government of President Jair Bolsonaro waived a visa...,"Jan 31, 2020",2020-01-31
Amazon tribes gather to plan resistance to Brazil government,https://www.reuters.com/article/world/amazon-tribes-gather-to-plan-resistance-to-brazil-government-idUSKBN1ZD2H7/,Reuters,"XINGU INDIGENOUS PARK, Brazil (Reuters) - Brazilian indigenous leaders began a four-day tribal gathering in the Amazon on Tuesday to plan their opposition...","Jan 14, 2020",2020-01-14
"Brazil issues new rules, lowers age for gender reassignment surgery",https://www.reuters.com/article/world/us/brazil-issues-new-rules-lowers-age-for-gender-reassignment-surgery-idUSL8N29E622/,Reuters,"By Oscar Lopez. Mexico City, Jan 9 (Thomson Reuters Foundation) - Brazil's independent medical regulator announced new rules for treating transgender...","Jan 9, 2020",2020-01-09
Brazil's Bolsonaro defends son against deepening graft probe,https://www.reuters.com/article/world/brazils-bolsonaro-defends-son-against-deepening-graft-probe-idUSKBN1YO1VH/,Reuters,RIO DE JANEIRO/BRASILIA (Reuters) - Brazilian President Jair Bolsonaro on Friday defended his son from accusations of corruption and attacked the Rio de...,"Dec 20, 2019",2019-12-20
Brazilian tribes and forest tappers unite against Bolsonaro,https://www.reuters.com/article/world/brazilian-tribes-and-forest-tappers-unite-against-bolsonaro-idUSKBN1ZF08L/,Reuters,"XINGU INDIGENOUS PARK, Brazil (Reuters) - Brazilian indigenous tribes and rubber tappers joined forces on Wednesday to oppose steps by Brazilian far-right...","Jan 15, 2020",2020-01-15
Amazon's pink dolphins threatened by end of fishing ban,https://www.reuters.com/article/business/environment/amazons-pink-dolphins-threatened-by-end-of-fishing-ban-idUSKBN200246/,Reuters,"RESERVA MAMIRAUA, Brazil (Reuters) - The Amazon river dolphin is an intelligent and friendly mammal that appears to grin and flush like a human blushing...","Feb 6, 2020",2020-02-06
IHS Towers buys Brazilian telecoms infrastructure company CCS for undisclosed amount,https://www.reuters.com/article/technology/ihs-towers-buys-brazilian-telecoms-infrastructure-company-ccs-for-undisclosed-am-idUSKBN1YR13T/,Reuters,SAO PAULO (Reuters) - Mauritius-headquartered telecoms group IHS Towers said on Monday it has agreed to buy Brazilian telecoms infrastructure company Cell...,"Dec 24, 2019",2019-12-24
Anglo American receives licence for Minas-Rio iron ore mine,https://www.reuters.com/article/angloamerican-brazil-idUSL8N28X0WE/,Reuters,"Miner Anglo American said on Monday it had received an operating licence after work to raise the height of a store for mining waste, known as tailings,...","Dec 23, 2019",2019-12-23
Picked by slaves: coffee crisis brews in Brazil,https://www.reuters.com/article/world/picked-by-slaves-coffee-crisis-brews-in-brazil-idUSKBN1YG13D/,Reuters,A Thomson Reuters Foundation investigation over six months uncovered extensive slave labor running largely unchecked in Brazil's billion-dollar coffee industry.,"Dec 12, 2019",2019-12-12
"Brazil narrows field to China, Russia, France for Angra 3 nuclear partner",https://www.reuters.com/article/business/brazil-narrows-field-to-china-russia-france-for-angra-3-nuclear-partner-idUSKBN1X22E9/,Reuters,BRASILIA (Reuters) - Brazil's state nuclear power company Eletronuclear plans to complete its long-delayed Angra 3 plant by partnering with either China's...,"Oct 24, 2019",2019-10-24
Brazil's Bolsonaro calls activist Thunberg a 'brat',https://www.reuters.com/article/world/brazils-bolsonaro-calls-activist-thunberg-a-brat-idUSKBN1YE270/,Reuters,"BRASILIA (Reuters) - Brazil's right-wing President Jair Bolsonaro called Swedish climate change campaigner Greta Thunberg a ""brat"" on Tuesday after she...","Dec 10, 2019",2019-12-10
Venezuelan opposition group ends occupation of embassy in Brazil,https://www.reuters.com/article/world/venezuelan-opposition-group-ends-occupation-of-embassy-in-brazil-idUSKBN1XN1SI/,Reuters,"Backers of Venezuela's opposition leader Juan Guaido left the country's embassy in Brasilia on Wednesday, after a tense 11-hour standoff that created a...","Nov 13, 2019",2019-11-13
"As Brazil's oil industry grows, environmentalists raise red flags",https://www.reuters.com/article/business/environment/as-brazils-oil-industry-grows-environmentalists-raise-red-flags-idUSKBN1XA1TV/,Reuters,"As executives gather in Rio de Janeiro ahead of a blockbuster offshore oil auction, a mysterious crude spill is raising questions about whether Brazil's oil...","Oct 31, 2019",2019-10-31
"Brazil says oil on beaches is Venezuelan, but the culprit may not be",https://www.reuters.com/article/business/environment/brazil-says-oil-on-beaches-is-venezuelan-but-the-culprit-may-not-be-idUSKBN1WW2P5/,Reuters,"BRASILIA/RIO DE JANEIRO (Reuters) - Brazil's government has confirmed that oil mysteriously washing up on the country's beaches is Venezuelan, but that does...","Oct 17, 2019",2019-10-17
Brazil police arrest man said to be one of world's most prolific human traffickers,https://www.reuters.com/article/us-brazil-human-trafficking-idUSKBN1XB56I,Reuters,"Brazilian federal police said they have arrested Saifullah Al-Mamun, born in Bangladesh and considered by authorities one of the world's most prolific human...","Nov 2, 2019",2019-11-02
"Massive mining waste dams could pose deadly risks, say investors",https://www.reuters.com/article/business/massive-mining-waste-dams-could-pose-deadly-risks-say-investors-idUSKBN1XA1CR/,Reuters,"A global inquiry into how mining companies store billions of tonnes of waste in huge dams, launched after a collapse in Brazil killed hundreds,","Oct 31, 2019",2019-10-31
Brazil construction firm OAS signs $461 mln leniency deal in corruption case,https://www.reuters.com/article/markets/us/brazil-construction-firm-oas-signs-461-mln-leniency-deal-in-corruption-case-idUSL2N27U0VF/,Reuters,"BRASILIA, Nov 14 (Reuters) - Brazilian construction firm OAS SA on Thursday signed a leniency deal with Brazil's federal government, pledging to pay a total...","Nov 14, 2019",2019-11-14
AB InBev loses $13 billion in value as beer drinking slows in Brazil and South Korea,https://www.reuters.com/article/business/ab-inbev-loses-13-billion-in-value-as-beer-drinking-slows-in-brazil-and-south-ko-idUSKBN1X40G6/,Reuters,"BRUSSELS (Reuters) - Anheuser-Busch InBev saw more than $13 billion wiped off its market value on Friday, after a profit warning and weaker-than-expected...","Oct 25, 2019",2019-10-25
Chinese President Xi Jinping to visit Brazil in November for BRICS summit,https://www.reuters.com/article/world/chinese-president-xi-jinping-to-visit-brazil-in-november-for-brics-summit-idUSKCN1VU1LG/,Reuters,"SAO PAULO (Reuters) - Brazil's Vice President Hamilton Mourao said on Monday that Chinese President Xi Jinping will visit Brazil in November,...","Sep 9, 2019",2019-09-09
"Exclusive: Philips, under investigation in U.S. and Brazil, fired whistleblower who warned of graft",https://www.reuters.com/article/business/exclusive-philips-under-investigation-in-us-and-brazil-fired-whistleblower-idUSKCN1VB0BJ/,Reuters,"Healthcare giant Philips was warned of suspicious sales of its medical equipment to the Brazilian government, and failed to halt them, nearly a decade...","Aug 21, 2019",2019-08-21
"Igniting global outrage, Brazil's Bolsonaro baselessly blames NGOs for Amazon fires",https://www.reuters.com/article/world/igniting-global-outrage-brazils-bolsonaro-baselessly-blames-ngos-for-amazon-fi-idUSKCN1VB1BR/,Reuters,BRASILIA/RIO DE JANEIRO (Reuters) - Brazil's far-right President Jair Bolsonaro on Wednesday accused non-governmental organizations of burning down the...,"Aug 21, 2019",2019-08-21
How Brazil and Vietnam are tightening their grip on the world's coffee,https://www.reuters.com/article/business/how-brazil-and-vietnam-are-tightening-their-grip-on-the-worlds-coffee-idUSKCN1VC08R/,Reuters,"SAO JOAO DA BOA VISTA, Brazil (Reuters) - A towering machine rumbles through the fields of Julio Rinco's farm in the Brazilian state of Sao Paulo,...","Aug 22, 2019",2019-08-22
Amazon.com brings Prime service to Brazil; local retail shares drop,https://www.reuters.com/article/technology/amazoncom-brings-prime-service-to-brazil-local-retail-shares-drop-idUSKCN1VV076/,Reuters,"Amazon.com Inc said on Tuesday it will launch its Prime subscription service in Brazil, where it has struggled against tough local competition in Latin...","Sep 10, 2019",2019-09-10
Brazil's Petrobras confronts new foe: fuel thieves,https://www.reuters.com/article/business/brazils-petrobras-confronts-new-foe-fuel-thieves-idUSKBN1W5114/,Reuters,"Brazilian state-run oil firm Petrobras has in the last five years battled an epic corruption probe, a crippling recession and unsteady crude prices.","Sep 20, 2019",2019-09-20
Banco do Brasil managers targeted in $48 million money laundering probe,https://www.reuters.com/article/business/banco-do-brasil-managers-targeted-in-48-million-money-laundering-probe-idUSKBN1WC17A/,Reuters,Brazilian police on Friday raided the homes of Banco do Brasil <BBAS3.SA> managers suspected of involvement in a 200 million reais ($48 million) money...,"Sep 27, 2019",2019-09-27
Norway urges its companies in Brazil to safeguard the Amazon,https://www.reuters.com/article/us-brazil-environment-norway/norway-urges-its-companies-in-brazil-to-safeguard-the-amazon-idUSKCN1VH1RQ/,Reuters,"OSLO (Reuters) - Norway, until recently the main donor to a fund to curb Amazonian deforestation, on Tuesday called on Norwegian companies active in Brazil...","Aug 27, 2019",2019-08-27
"Amazon.com brings Alexa to Brazil, kicks off pre-orders for devices",https://www.reuters.com/article/technology/amazoncom-brings-alexa-to-brazil-kicks-off-pre-orders-for-devices-idUSKBN1WI05V/,Reuters,"Amazon.com Inc will launch its virtual assistant Alexa in Brazil starting this month, with plans for three different devices with the software installed,...","Oct 2, 2019",2019-10-02
"Rain will not extinguish Amazon fires for weeks, weather experts say",https://www.reuters.com/article/world/rain-will-not-extinguish-amazon-fires-for-weeks-weather-experts-say-idUSKCN1VH118/,Reuters,"Weak rainfall is unlikely to extinguish a record number of fires raging in Brazil's Amazon anytime soon, with pockets of precipitation through September 10...","Aug 27, 2019",2019-08-27
Brazilians support Bolsonaro after Macron's 'offense': minister,https://www.reuters.com/article/us-brazil-politics-araujo/brazilians-support-bolsonaro-after-macrons-offense-minister-idUSKCN1VI2FE/,Reuters,"French President Emmanuel Macron offended his Brazilian counterpart Jair Bolsonaro, Brazil's foreign minister told Reuters on Wednesday, adding he believed...","Aug 29, 2019",2019-08-29
South America forest fires could disrupt rainfall in region's farm belt: experts,https://www.reuters.com/article/business/environment/south-america-forest-fires-could-disrupt-rainfall-in-regions-farm-belt-experts-idUSKBN1WO1OL/,Reuters,Forest fires that swept across Bolivia and Brazil this year could disrupt rainfall distribution across South America's grains-and-beef producing regions in...,"Oct 9, 2019",2019-10-09
Brazil fires official after comments on illegal Amazon mining fight,https://www.reuters.com/article/business/environment/brazil-fires-official-after-comments-on-illegal-amazon-mining-fight-idUSKCN1VW24Y/,Reuters,"RIO DE JANEIRO (Reuters) - A regional head of Brazil's environmental authority was fired on Wednesday, a week after being named, after he made public...","Sep 11, 2019",2019-09-11
Brazil's indigenous people swear to fight for Amazon 'to last drop of blood',https://www.reuters.com/article/business/environment/brazils-indigenous-people-swear-to-fight-for-amazon-to-last-drop-of-blood-idUSKCN1VD1WO/,Reuters,"CANUTAMA, Brazil (Reuters) - Members of Brazil's Mura indigenous tribe painted their bodies with orange-red paint and took up long bows and clubs as they...","Aug 23, 2019",2019-08-23
Apple's data shows a deepening dependence on China as Trump's tariffs loom,https://www.reuters.com/article/world/apples-data-shows-a-deepening-dependence-on-china-as-trumps-tariffs-loom-idUSKCN1VI29X/,Reuters,"Tapping factories in Brazil and India has not lessened Apple Inc's dependence on China, the company's supply chain data shows, raising the stakes for the...","Aug 28, 2019",2019-08-28
Brazil's Bolsonaro extols convicted torturer as a 'national hero',https://www.reuters.com/article/world/brazils-bolsonaro-extols-convicted-torturer-as-a-national-hero-idUSKCN1UY2U0/,Reuters,Brazilian far-right President Jair Bolsonaro said on Thursday that an Army officer who was convicted of torture during the country's 1964-1985 military...,"Aug 8, 2019",2019-08-08
Brazil's Odebrecht files for bankruptcy protection after years of graft probes,https://www.reuters.com/article/business/brazils-odebrecht-files-for-bankruptcy-protection-after-years-of-graft-probes-idUSKCN1TI2XA/,Reuters,"SAO PAULO (Reuters) - Brazilian conglomerate Odebrecht SA filed on Monday for bankruptcy protection, aiming to restructure 51 billion reais ($13 billion) of...","Jun 17, 2019",2019-06-17
Colombia proposes coffee nations group to provide bigger influence on market,https://www.reuters.com/article/business/colombia-proposes-coffee-nations-group-to-provide-bigger-influence-on-market-idUSKCN1U52K2/,Reuters,"CAMPINAS, Brazil (Reuters) - Colombia proposed on Wednesday that coffee producing nations form an association to have a stronger influence in the coffee...","Jul 10, 2019",2019-07-10
"Brazilian inmate, who nearly escaped jail dressed as woman, found hanged",https://www.reuters.com/article/world/brazilian-inmate-who-nearly-escaped-jail-dressed-as-woman-found-hanged-idUSKCN1UW1FY/,Reuters,"RIO DE JANEIRO (Reuters) - A Brazilian inmate, whose masked attempt to break out of jail dressed as his daughter reverberated around the world,...","Aug 6, 2019",2019-08-06
FBI seeking to question alleged Al Qaeda operative in Brazil,https://www.reuters.com/article/world/fbi-seeking-to-question-alleged-al-qaeda-operative-in-brazil-idUSKCN1V31IK/,Reuters,"The U.S. Federal Bureau of Investigation is seeking to question an alleged Egyptian Al Qaeda operative believed to be living in Brazil, and the South...","Aug 13, 2019",2019-08-13
Brazil fintech Nubank raises $400 million in round led by TCV,https://www.reuters.com/article/business/brazil-fintech-nubank-raises-400-million-in-round-led-by-tcv-idUSKCN1UL2IM/,Reuters,"SAO PAULO (Reuters) - Brazilian financial startup Nubank raised $400 million in a new financing round led by U.S. investment firm TCV, Nubank said in a...","Jul 26, 2019",2019-07-26
"Brazilian police again arrest Eike Batista, once Brazil's richest man",https://www.reuters.com/article/world/brazilian-police-again-arrest-eike-batista-once-brazils-richest-man-idUSKCN1UY26C/,Reuters,"Police in Brazil on Thursday arrested Eike Batista, the charismatic mining and oil magnate who was once the country's richest man, on suspicion of money...","Aug 8, 2019",2019-08-08
Toyota to sell first hybrid car made in Brazil,https://www.reuters.com/article/business/toyota-to-sell-first-hybrid-car-made-in-brazil-idUSKCN1RT1WP/,Reuters,SAO PAULO (Reuters) - Japan's Toyota Motor Corp said on Wednesday it will begin building a new version of the Corolla sedan in Brazil that will run on...,"Apr 17, 2019",2019-04-17
Brazil's Petrobras revisits whistleblowers in wake of trading scandal,https://www.reuters.com/article/business/brazils-petrobras-revisits-whistleblowers-in-wake-of-trading-scandal-idUSKCN1RY1DU/,Reuters,RIO DE JANEIRO (Reuters) - Brazil's Petroleo Brasileiro SA is re-examining its treatment of whistleblower complaints after the indictment of six of the...,"Apr 22, 2019",2019-04-22
Brazil's indigenous tribes protest Bolsonaro assimilation plan,https://www.reuters.com/article/world/brazils-indigenous-tribes-protest-bolsonaro-assimilation-plan-idUSKCN1S22BK/,Reuters,BRASILIA (Reuters) - Thousands of people representing the more than 300 tribes native to Brazil marched to government offices in Brasilia on Friday to...,"Apr 26, 2019",2019-04-26
Brazil's Bolsonaro no longer against sale of postal service: source,https://www.reuters.com/article/world/brazils-bolsonaro-no-longer-against-sale-of-postal-service-source-idUSKCN1RV189/,Reuters,"Brazilian President Jair Bolsonaro's resistance to the privatization of the national postal office has been broken, a senior government source told Reuters...","Apr 19, 2019",2019-04-19
Brazil soccer star Neymar denies alleged rape in Paris,https://www.reuters.com/article/world/brazil-soccer-star-neymar-denies-alleged-rape-in-paris-idUSKCN1T23GG/,Reuters,"Brazil soccer star Neymar has denied an accusation of rape, outlined in a police report seen by Reuters, in which an unnamed woman alleges that the sports...","Jun 2, 2019",2019-06-02
BHP faces $5 billion claim over 2015 Brazil dam failure,https://www.reuters.com/article/business/bhp-faces-5-billion-claim-over-2015-brazil-dam-failure-idUSKCN1SD1AX/,Reuters,"Anglo-Australian mining giant BHP is facing a landmark, $5 billion (3.8 billion pounds) damages claim in England for being woefully negligent.","May 7, 2019",2019-05-07
Disaffected Venezuelan military tell of rising desertions to Brazil,https://www.reuters.com/article/world/disaffected-venezuelan-military-tell-of-rising-desertions-to-brazil-idUSKCN1S01UT/,Reuters,"PACARAIMA, Brazil (Reuters) - Venezuelan military personnel are deserting to Colombia and Brazil in growing numbers, refusing to follow orders to repress...","Apr 24, 2019",2019-04-24
"Natura agrees to buy Avon, creating cosmetics powerhouse",https://www.reuters.com/article/business/natura-agrees-to-buy-avon-creating-cosmetics-powerhouse-idUSKCN1SS0G4/,Reuters,"Brazil's Natura SA said on Wednesday it had reached an agreement to buy rival Avon Products Inc via a share swap, creating the world's fourth-largest beauty...","May 22, 2019",2019-05-22
"Soldiers held hostage, villagers killed: the untold story of Venezuelan aid violence",https://www.reuters.com/article/world/soldiers-held-hostage-villagers-killed-the-untold-story-of-venezuelan-aid-viol-idUSKCN1SR1KS/,Reuters,"FILE PHOTO: A crashed car is seen at the scene where Venezuelan soldiers opened fire on indigenous people near the border with Brazil on Friday,...","May 21, 2019",2019-05-21
"Wider Image: Brazil tribal lands under new threat from farmers, miners",https://www.reuters.com/article/world/wider-image-brazil-tribal-lands-under-new-threat-from-farmers-miners-idUSKCN1RK19Q/,Reuters,"RAPOSA SERRA DO SOL, Brazil (Reuters) - A decade after the Macuxi people won a bloody legal battle to expel rice planters from their reservation in a remote...","Apr 8, 2019",2019-04-08
Brazil's BRF recalls chicken export products over salmonella fears,https://www.reuters.com/article/business/healthcare-pharmaceuticals/brazils-brf-recalls-chicken-export-products-over-salmonella-fears-idUSKCN1Q210U/,Reuters,SAO PAULO (Reuters) - Brazilian food processor BRF SA recalled almost 500 tonnes of fresh chicken products on Wednesday due to salmonella contamination...,"Feb 13, 2019",2019-02-13
"Inspired by Columbine, Brazil pair kill 8 and themselves in school shooting",https://www.reuters.com/article/world/inspired-by-columbine-brazil-pair-kill-8-and-themselves-in-school-shooting-idUSKBN1QU1UX/,Reuters,"SUZANO, Brazil (Reuters) - Two former students opened fire at a Brazilian school on Wednesday and killed at least five teenagers as well as two school...","Mar 13, 2019",2019-03-13
Brazilian graft probe puts Swedish firm AF under microscope,https://www.reuters.com/article/world/brazilian-graft-probe-puts-swedish-firm-af-under-microscope-idUSKCN1R32EV/,Reuters,SAO PAULO (Reuters) - The arrest of a former Brazilian president on corruption charges is raising questions about how a Swedish consulting company won a...,"Mar 22, 2019",2019-03-22
Bolsonaro targets deadly gangs run from Brazil's prisons,https://www.reuters.com/article/world/bolsonaro-targets-deadly-gangs-run-from-brazils-prisons-idUSKCN1RM1B2/,Reuters,"Brazil's prison gangs are now involved in bank heists, drug trafficking and gun-running, with jailed kingpins presiding over their empires via smuggled...","Apr 10, 2019",2019-04-10
